스테이지,매치,일시,맵,순위,팀,킬,딜량,순위 점수,획득 점수
Cup Week 4,20,26. 7. 11. PM 12:19,RONDO,2,XF,7,1179,6,13
Cup Week 4,20,26. 7. 11. PM 12:19,RONDO,6,SGZ,10,964,2,12
Cup Week 4,20,26. 7. 11. PM 12:19,RONDO,3,C5,3,475,5,8
Cup Week 4,20,26. 7. 11. PM 12:19,RONDO,11,MAY,7,913,0,7
Cup Week 4,20,26. 7. 11. PM 12:19,RONDO,4,KYA,2,550,4,6
Cup Week 4,20,26. 7. 11. PM 12:19,RONDO,9,KX,5,681,0,5
Cup Week 4,20,26. 7. 11. PM 12:19,RONDO,12,TAG,5,727,0,5
Cup Week 4,20,26. 7. 11. PM 12:19,RONDO,5,SLT,1,232,3,4
Cup Week 4,20,26. 7. 11. PM 12:19,RONDO,8,GmI,3,580,1,4
Cup Week 4,20,26. 7. 11. PM 12:19,RONDO,15,KCR,3,377,0,3
Cup Week 4,20,26. 7. 11. PM 12:19,RONDO,7,OM,1,105,1,2
Cup Week 4,20,26. 7. 11. PM 12:19,RONDO,10,SGA,1,536,0,1
Cup Week 4,20,26. 7. 11. PM 12:19,RONDO,13,GGWP,0,294,0,0
Cup Week 4,20,26. 7. 11. PM 12:19,RONDO,14,AAA,0,127,0,0
Cup Week 4,20,26. 7. 11. PM 12:19,RONDO,16,XGZ,0,367,0,0
Cup Week 5,21,26. 7. 18. AM 9:50,ERANGEL,1,C5,12,1670,10,22
Cup Week 5,21,26. 7. 18. AM 9:50,ERANGEL,5,KBR,8,916,3,11
Cup Week 5,21,26. 7. 18. AM 9:50,ERANGEL,2,SGA,4,1007,6,10
Cup Week 5,21,26. 7. 18. AM 9:50,ERANGEL,3,DK,3,715,5,8
Cup Week 5,21,26. 7. 18. AM 9:50,ERANGEL,8,AAA,6,986,1,7
Cup Week 5,21,26. 7. 18. AM 9:50,ERANGEL,4,PNKO,2,422,4,6
Cup Week 5,21,26. 7. 18. AM 9:50,ERANGEL,7,XF,5,1154,1,6
Cup Week 5,21,26. 7. 18. AM 9:50,ERANGEL,6,MHG,3,602,2,5
Cup Week 5,21,26. 7. 18. AM 9:50,ERANGEL,9,KX,3,833,0,3
Cup Week 5,21,26. 7. 18. AM 9:50,ERANGEL,10,YCZ,3,787,0,3
Cup Week 5,21,26. 7. 18. AM 9:50,ERANGEL,12,GGWP,3,573,0,3
Cup Week 5,21,26. 7. 18. AM 9:50,ERANGEL,14,TAG,3,419,0,3
Cup Week 5,21,26. 7. 18. AM 9:50,ERANGEL,15,NS,2,182,0,2
Cup Week 5,21,26. 7. 18. AM 9:50,ERANGEL,11,BKL,1,225,0,1
Cup Week 5,21,26. 7. 18. AM 9:50,ERANGEL,13,XGZ,1,432,0,1
Cup Week 5,21,26. 7. 18. AM 9:50,ERANGEL,16,Hi,0,405,0,0
Cup Week 5,22,26. 7. 18. AM 10:25,ERANGEL,1,Hi,8,943,10,18
Cup Week 5,22,26. 7. 18. AM 10:25,ERANGEL,2,GGWP,8,1123,6,14
Cup Week 5,22,26. 7. 18. AM 10:25,ERANGEL,4,BKL,7,1218,4,11
Cup Week 5,22,26. 7. 18. AM 10:25,ERANGEL,7,KX,7,1121,1,8
Cup Week 5,22,26. 7. 18. AM 10:25,ERANGEL,3,KBR,2,801,5,7
Cup Week 5,22,26. 7. 18. AM 10:25,ERANGEL,6,SGA,5,880,2,7
Cup Week 5,22,26. 7. 18. AM 10:25,ERANGEL,5,C5,3,836,3,6
Cup Week 5,22,26. 7. 18. AM 10:25,ERANGEL,8,XF,4,475,1,5
Cup Week 5,22,26. 7. 18. AM 10:25,ERANGEL,9,DK,5,864,0,5
Cup Week 5,22,26. 7. 18. AM 10:25,ERANGEL,15,AAA,4,413,0,4
Cup Week 5,22,26. 7. 18. AM 10:25,ERANGEL,16,YCZ,2,402,0,2
Cup Week 5,22,26. 7. 18. AM 10:25,ERANGEL,11,NS,1,520,0,1
Cup Week 5,22,26. 7. 18. AM 10:25,ERANGEL,13,MHG,1,428,0,1
Cup Week 5,22,26. 7. 18. AM 10:25,ERANGEL,10,PNKO,0,344,0,0
Cup Week 5,22,26. 7. 18. AM 10:25,ERANGEL,12,XGZ,0,331,0,0
Cup Week 5,22,26. 7. 18. AM 10:25,ERANGEL,14,TAG,0,505,0,0
Cup Week 5,23,26. 7. 18. AM 11:06,RONDO,1,GGWP,20,3150,10,30
Cup Week 5,23,26. 7. 18. AM 11:06,RONDO,2,C5,14,2305,6,20
Cup Week 5,23,26. 7. 18. AM 11:06,RONDO,3,PNKO,10,2141,5,15
Cup Week 5,23,26. 7. 18. AM 11:06,RONDO,5,KX,4,1070,3,7
Cup Week 5,23,26. 7. 18. AM 11:06,RONDO,7,SGA,6,491,1,7
Cup Week 5,23,26. 7. 18. AM 11:06,RONDO,4,TAG,2,1039,4,6
Cup Week 5,23,26. 7. 18. AM 11:06,RONDO,6,KBR,0,184,2,2
Cup Week 5,23,26. 7. 18. AM 11:06,RONDO,15,XGZ,2,321,0,2
Cup Week 5,23,26. 7. 18. AM 11:06,RONDO,8,BKL,0,677,1,1
Cup Week 5,23,26. 7. 18. AM 11:06,RONDO,9,XF,1,558,0,1
Cup Week 5,23,26. 7. 18. AM 11:06,RONDO,13,DK,1,214,0,1
Cup Week 5,23,26. 7. 18. AM 11:06,RONDO,14,Hi,1,252,0,1
Cup Week 5,23,26. 7. 18. AM 11:06,RONDO,10,NS,0,118,0,0
Cup Week 5,23,26. 7. 18. AM 11:06,RONDO,11,AAA,0,91,0,0
Cup Week 5,23,26. 7. 18. AM 11:06,RONDO,12,MHG,0,241,0,0
Cup Week 5,23,26. 7. 18. AM 11:06,RONDO,16,YCZ,0,225,0,0
Cup Week 5,24,26. 7. 18. AM 11:41,RONDO,1,PNKO,10,1479,10,20
Cup Week 5,24,26. 7. 18. AM 11:41,RONDO,4,YCZ,11,1254,4,15
Cup Week 5,24,26. 7. 18. AM 11:41,RONDO,2,DK,8,1201,6,14
Cup Week 5,24,26. 7. 18. AM 11:41,RONDO,5,AAA,8,959,3,11
Cup Week 5,24,26. 7. 18. AM 11:41,RONDO,3,XGZ,3,712,5,8
Cup Week 5,24,26. 7. 18. AM 11:41,RONDO,9,GGWP,7,1025,0,7
Cup Week 5,24,26. 7. 18. AM 11:41,RONDO,6,SGA,4,744,2,6
Cup Week 5,24,26. 7. 18. AM 11:41,RONDO,12,KBR,4,450,0,4
Cup Week 5,24,26. 7. 18. AM 11:41,RONDO,11,KX,3,754,0,3
Cup Week 5,24,26. 7. 18. AM 11:41,RONDO,7,Hi,1,282,1,2
Cup Week 5,24,26. 7. 18. AM 11:41,RONDO,10,TAG,2,506,0,2
Cup Week 5,24,26. 7. 18. AM 11:41,RONDO,8,C5,0,294,1,1
Cup Week 5,24,26. 7. 18. AM 11:41,RONDO,13,BKL,1,448,0,1
Cup Week 5,24,26. 7. 18. AM 11:41,RONDO,15,NS,1,227,0,1
Cup Week 5,24,26. 7. 18. AM 11:41,RONDO,16,XF,1,314,0,1
Cup Week 5,24,26. 7. 18. AM 11:41,RONDO,14,MHG,0,161,0,0
Cup Week 5,25,26. 7. 18. PM 12:19,TAEGO,1,C5,13,2028,10,23
Cup Week 5,25,26. 7. 18. PM 12:19,TAEGO,2,PNKO,9,1844,6,15
Cup Week 5,25,26. 7. 18. PM 12:19,TAEGO,5,MHG,6,506,3,9
Cup Week 5,25,26. 7. 18. PM 12:19,TAEGO,4,YCZ,4,843,4,8
Cup Week 5,25,26. 7. 18. PM 12:19,TAEGO,6,GGWP,6,945,2,8
Cup Week 5,25,26. 7. 18. PM 12:19,TAEGO,3,XF,2,707,5,7
Cup Week 5,25,26. 7. 18. PM 12:19,TAEGO,8,DK,6,617,1,7
Cup Week 5,25,26. 7. 18. PM 12:19,TAEGO,7,AAA,5,713,1,6
Cup Week 5,25,26. 7. 18. PM 12:19,TAEGO,9,Hi,6,520,0,6
Cup Week 5,25,26. 7. 18. PM 12:19,TAEGO,12,XGZ,3,361,0,3
Cup Week 5,25,26. 7. 18. PM 12:19,TAEGO,15,KBR,3,690,0,3
Cup Week 5,25,26. 7. 18. PM 12:19,TAEGO,16,TAG,3,443,0,3
Cup Week 5,25,26. 7. 18. PM 12:19,TAEGO,10,NS,2,744,0,2
Cup Week 5,25,26. 7. 18. PM 12:19,TAEGO,13,KX,2,227,0,2
Cup Week 5,25,26. 7. 18. PM 12:19,TAEGO,14,BKL,2,297,0,2
Cup Week 5,25,26. 7. 18. PM 12:19,TAEGO,11,SGA,1,358,0,1
