스테이지,매치,일시,맵,순위,팀,킬,딜량,순위 점수,획득 점수
Final Stage,19,26. 4. 5. 오후 9:04,RONDO,13,TL,4,348,0,4
Final Stage,19,26. 4. 5. 오후 9:04,RONDO,9,17 Gaming,3,306,0,3
Final Stage,19,26. 4. 5. 오후 9:04,RONDO,14,EA,1,127,0,1
Final Stage,19,26. 4. 5. 오후 9:04,RONDO,16,PeRo,1,325,0,1
Final Stage,19,26. 4. 5. 오후 9:04,RONDO,12,T1,0,148,0,0
Final Stage,19,26. 4. 5. 오후 9:04,RONDO,15,JD Gaming,0,109,0,0
Final Stage,20,26. 4. 5. 오후 9:48,ERANGEL,1,TL,9,1219,10,19
Final Stage,20,26. 4. 5. 오후 9:48,ERANGEL,3,CR,9,1436,5,14
Final Stage,20,26. 4. 5. 오후 9:48,ERANGEL,2,MiTH,3,310,6,9
Final Stage,20,26. 4. 5. 오후 9:48,ERANGEL,5,T5,5,858,3,8
Final Stage,20,26. 4. 5. 오후 9:48,ERANGEL,8,EA,7,735,1,8
Final Stage,20,26. 4. 5. 오후 9:48,ERANGEL,7,Twisted Minds,5,862,1,6
Final Stage,20,26. 4. 5. 오후 9:48,ERANGEL,9,Anyone's Legend,5,731,0,5
Final Stage,20,26. 4. 5. 오후 9:48,ERANGEL,13,DN SOOPers,5,426,0,5
Final Stage,20,26. 4. 5. 오후 9:48,ERANGEL,14,T1,5,507,0,5
Final Stage,20,26. 4. 5. 오후 9:48,ERANGEL,4,PeRo,0,0,4,4
Final Stage,20,26. 4. 5. 오후 9:48,ERANGEL,6,4AM,2,951,2,4
Final Stage,20,26. 4. 5. 오후 9:48,ERANGEL,10,JD Gaming,2,426,0,2
Final Stage,20,26. 4. 5. 오후 9:48,ERANGEL,12,Team Vitality,2,232,0,2
Final Stage,20,26. 4. 5. 오후 9:48,ERANGEL,15,NAVI,2,970,0,2
Final Stage,20,26. 4. 5. 오후 9:48,ERANGEL,11,17 Gaming,1,180,0,1
Final Stage,20,26. 4. 5. 오후 9:48,ERANGEL,16,Virtus.pro,0,96,0,0
