스테이지,매치,일시,맵,순위,팀,킬,딜량,순위 점수,획득 점수
Final Stage,19,26. 3. 29. PM 12:02,TAEGO,16,CR,0,235,0,0
Final Stage,20,26. 3. 29. PM 12:47,MIRAMAR,1,NAVI,18,2065,10,28
Final Stage,20,26. 3. 29. PM 12:47,MIRAMAR,4,PeRo,10,1703,4,14
Final Stage,20,26. 3. 29. PM 12:47,MIRAMAR,2,FUR,6,1117,6,12
Final Stage,20,26. 3. 29. PM 12:47,MIRAMAR,3,Anyone's Legend,5,986,5,10
Final Stage,20,26. 3. 29. PM 12:47,MIRAMAR,5,Made in Thailand,2,831,3,5
Final Stage,20,26. 3. 29. PM 12:47,MIRAMAR,6,EA,3,489,2,5
Final Stage,20,26. 3. 29. PM 12:47,MIRAMAR,9,Team Vitality,5,507,0,5
Final Stage,20,26. 3. 29. PM 12:47,MIRAMAR,10,4AM,5,870,0,5
Final Stage,20,26. 3. 29. PM 12:47,MIRAMAR,8,Team Falcons,3,600,1,4
Final Stage,20,26. 3. 29. PM 12:47,MIRAMAR,12,Full Sense,2,409,0,2
Final Stage,20,26. 3. 29. PM 12:47,MIRAMAR,7,TE,0,439,1,1
Final Stage,20,26. 3. 29. PM 12:47,MIRAMAR,11,FCE,1,408,0,1
Final Stage,20,26. 3. 29. PM 12:47,MIRAMAR,16,Twisted Minds,1,572,0,1
Final Stage,20,26. 3. 29. PM 12:47,MIRAMAR,13,17 Gaming,0,611,0,0
Final Stage,20,26. 3. 29. PM 12:47,MIRAMAR,14,CR,0,271,0,0
Final Stage,20,26. 3. 29. PM 12:47,MIRAMAR,15,DN SOOPers,0,0,0,0
