스테이지,매치,일시,맵,순위,팀,킬,딜량,순위 점수,획득 점수
Final Stage,19,26. 5. 31. 오후 9:07,MIRAMAR,5,TL,0,136,3,3
Final Stage,19,26. 5. 31. 오후 9:07,MIRAMAR,12,4AM,3,282,0,3
Final Stage,19,26. 5. 31. 오후 9:07,MIRAMAR,14,S2G,3,457,0,3
Final Stage,19,26. 5. 31. 오후 9:07,MIRAMAR,9,T1,2,481,0,2
Final Stage,19,26. 5. 31. 오후 9:07,MIRAMAR,8,PeRo,0,36,1,1
Final Stage,19,26. 5. 31. 오후 9:07,MIRAMAR,13,EA,1,368,0,1
Final Stage,19,26. 5. 31. 오후 9:07,MIRAMAR,16,FUR,1,639,0,1
Final Stage,19,26. 5. 31. 오후 9:07,MIRAMAR,15,Anyone's Legend,0,0,0,0
Final Stage,20,26. 5. 31. 오후 9:48,TAEGO,1,17 Gaming,10,1377,10,20
Final Stage,20,26. 5. 31. 오후 9:48,TAEGO,4,PeRo,12,1370,4,16
Final Stage,20,26. 5. 31. 오후 9:48,TAEGO,2,Anyone's Legend,5,981,6,11
Final Stage,20,26. 5. 31. 오후 9:48,TAEGO,3,DN SOOPers,3,582,5,8
Final Stage,20,26. 5. 31. 오후 9:48,TAEGO,7,Twisted Minds,6,916,1,7
Final Stage,20,26. 5. 31. 오후 9:48,TAEGO,5,4AM,3,688,3,6
Final Stage,20,26. 5. 31. 오후 9:48,TAEGO,6,S2G,3,569,2,5
Final Stage,20,26. 5. 31. 오후 9:48,TAEGO,8,Full Sense,3,413,1,4
Final Stage,20,26. 5. 31. 오후 9:48,TAEGO,13,NAVI,4,662,0,4
Final Stage,20,26. 5. 31. 오후 9:48,TAEGO,10,Virtus.pro,3,516,0,3
Final Stage,20,26. 5. 31. 오후 9:48,TAEGO,9,TL,2,792,0,2
Final Stage,20,26. 5. 31. 오후 9:48,TAEGO,12,T1,2,538,0,2
Final Stage,20,26. 5. 31. 오후 9:48,TAEGO,15,EA,2,315,0,2
Final Stage,20,26. 5. 31. 오후 9:48,TAEGO,11,Made in Thailand,1,106,0,1
Final Stage,20,26. 5. 31. 오후 9:48,TAEGO,14,JD Gaming,0,246,0,0
Final Stage,20,26. 5. 31. 오후 9:48,TAEGO,16,FUR,0,104,0,0
