스테이지,매치,일시,맵,순위,팀,킬,딜량,순위 점수,획득 점수
Weekly Stage — Week 3 Day 3,87,26. 5. 1. AM 10:25,RONDO,4,PHE,1,539,4,5
Weekly Stage — Week 3 Day 3,87,26. 5. 1. AM 10:25,RONDO,11,FN,3,989,0,3
Weekly Stage — Week 3 Day 3,87,26. 5. 1. AM 10:25,RONDO,10,ER,2,110,0,2
Weekly Stage — Week 3 Day 3,87,26. 5. 1. AM 10:25,RONDO,15,MHG,2,192,0,2
Weekly Stage — Week 3 Day 3,87,26. 5. 1. AM 10:25,RONDO,12,AZLA,0,394,0,0
Weekly Stage — Week 3 Day 3,87,26. 5. 1. AM 10:25,RONDO,13,EOS,0,122,0,0
Weekly Stage — Week 3 Day 3,87,26. 5. 1. AM 10:25,RONDO,14,SPF,0,329,0,0
Weekly Stage — Week 3 Day 3,87,26. 5. 1. AM 10:25,RONDO,16,VEX,0,25,0,0
Weekly Stage — Week 3 Day 3,88,26. 5. 1. AM 11:09,MIRAMAR,1,GEN,10,2022,10,20
Weekly Stage — Week 3 Day 3,88,26. 5. 1. AM 11:09,MIRAMAR,2,CR,4,1065,6,10
Weekly Stage — Week 3 Day 3,88,26. 5. 1. AM 11:09,MIRAMAR,3,PHE,4,387,5,9
Weekly Stage — Week 3 Day 3,88,26. 5. 1. AM 11:09,MIRAMAR,5,DN,5,938,3,8
Weekly Stage — Week 3 Day 3,88,26. 5. 1. AM 11:09,MIRAMAR,7,DN SOOPers,6,780,1,7
Weekly Stage — Week 3 Day 3,88,26. 5. 1. AM 11:09,MIRAMAR,4,SB,2,830,4,6
Weekly Stage — Week 3 Day 3,88,26. 5. 1. AM 11:09,MIRAMAR,9,DD,6,1757,0,6
Weekly Stage — Week 3 Day 3,88,26. 5. 1. AM 11:09,MIRAMAR,11,XXG,5,664,0,5
Weekly Stage — Week 3 Day 3,88,26. 5. 1. AM 11:09,MIRAMAR,6,ER,2,706,2,4
Weekly Stage — Week 3 Day 3,88,26. 5. 1. AM 11:09,MIRAMAR,10,VEX,4,1030,0,4
Weekly Stage — Week 3 Day 3,88,26. 5. 1. AM 11:09,MIRAMAR,14,FN,2,326,0,2
Weekly Stage — Week 3 Day 3,88,26. 5. 1. AM 11:09,MIRAMAR,15,AZLA,2,234,0,2
Weekly Stage — Week 3 Day 3,88,26. 5. 1. AM 11:09,MIRAMAR,16,SPF,2,539,0,2
Weekly Stage — Week 3 Day 3,88,26. 5. 1. AM 11:09,MIRAMAR,8,EOS,0,714,1,1
Weekly Stage — Week 3 Day 3,88,26. 5. 1. AM 11:09,MIRAMAR,12,MHG,1,421,0,1
Weekly Stage — Week 3 Day 3,88,26. 5. 1. AM 11:09,MIRAMAR,13,SEN,0,643,0,0
Weekly Stage — Week 3 Day 3,89,26. 5. 1. AM 11:47,TAEGO,1,DN,17,2224,10,27
Weekly Stage — Week 3 Day 3,89,26. 5. 1. AM 11:47,TAEGO,2,CR,5,1392,6,11
Weekly Stage — Week 3 Day 3,89,26. 5. 1. AM 11:47,TAEGO,4,XXG,6,644,4,10
Weekly Stage — Week 3 Day 3,89,26. 5. 1. AM 11:47,TAEGO,3,FN,3,623,5,8
Weekly Stage — Week 3 Day 3,89,26. 5. 1. AM 11:47,TAEGO,12,AZLA,8,909,0,8
Weekly Stage — Week 3 Day 3,89,26. 5. 1. AM 11:47,TAEGO,7,SPF,6,778,1,7
Weekly Stage — Week 3 Day 3,89,26. 5. 1. AM 11:47,TAEGO,11,DD,5,872,0,5
Weekly Stage — Week 3 Day 3,89,26. 5. 1. AM 11:47,TAEGO,5,PHE,1,395,3,4
Weekly Stage — Week 3 Day 3,89,26. 5. 1. AM 11:47,TAEGO,8,SEN,3,613,1,4
Weekly Stage — Week 3 Day 3,89,26. 5. 1. AM 11:47,TAEGO,6,ER,1,576,2,3
Weekly Stage — Week 3 Day 3,89,26. 5. 1. AM 11:47,TAEGO,10,VEX,2,100,0,2
Weekly Stage — Week 3 Day 3,89,26. 5. 1. AM 11:47,TAEGO,13,GEN,2,348,0,2
Weekly Stage — Week 3 Day 3,89,26. 5. 1. AM 11:47,TAEGO,9,EOS,1,905,0,1
Weekly Stage — Week 3 Day 3,89,26. 5. 1. AM 11:47,TAEGO,14,DN SOOPers,0,368,0,0
Weekly Stage — Week 3 Day 3,89,26. 5. 1. AM 11:47,TAEGO,15,MHG,0,227,0,0
Weekly Stage — Week 3 Day 3,89,26. 5. 1. AM 11:47,TAEGO,16,SB,0,167,0,0
Weekly Stage — Week 3 Day 3,90,26. 5. 1. PM 12:32,ERANGEL,1,DN,18,2423,10,28
Weekly Stage — Week 3 Day 3,90,26. 5. 1. PM 12:32,ERANGEL,2,PHE,8,1835,6,14
Weekly Stage — Week 3 Day 3,90,26. 5. 1. PM 12:32,ERANGEL,3,VEX,5,844,5,10
Weekly Stage — Week 3 Day 3,90,26. 5. 1. PM 12:32,ERANGEL,5,FN,3,481,3,6
Weekly Stage — Week 3 Day 3,90,26. 5. 1. PM 12:32,ERANGEL,10,CR,6,965,0,6
Weekly Stage — Week 3 Day 3,90,26. 5. 1. PM 12:32,ERANGEL,4,DD,1,569,4,5
Weekly Stage — Week 3 Day 3,90,26. 5. 1. PM 12:32,ERANGEL,6,AZLA,3,603,2,5
Weekly Stage — Week 3 Day 3,90,26. 5. 1. PM 12:32,ERANGEL,13,EOS,4,695,0,4
Weekly Stage — Week 3 Day 3,90,26. 5. 1. PM 12:32,ERANGEL,8,SEN,2,459,1,3
Weekly Stage — Week 3 Day 3,90,26. 5. 1. PM 12:32,ERANGEL,11,DN SOOPers,3,569,0,3
Weekly Stage — Week 3 Day 3,90,26. 5. 1. PM 12:32,ERANGEL,14,GEN,3,394,0,3
Weekly Stage — Week 3 Day 3,90,26. 5. 1. PM 12:32,ERANGEL,9,MHG,2,358,0,2
Weekly Stage — Week 3 Day 3,90,26. 5. 1. PM 12:32,ERANGEL,7,SPF,0,382,1,1
Weekly Stage — Week 3 Day 3,90,26. 5. 1. PM 12:32,ERANGEL,12,SB,1,437,0,1
Weekly Stage — Week 3 Day 3,90,26. 5. 1. PM 12:32,ERANGEL,15,XXG,0,0,0,0
Weekly Stage — Week 3 Day 3,90,26. 5. 1. PM 12:32,ERANGEL,16,ER,0,200,0,0
Weekly Finals — Week 3,91,26. 5. 2. AM 9:51,ERANGEL,1,T1,8,1686,10,18
Weekly Finals — Week 3,91,26. 5. 2. AM 9:51,ERANGEL,5,DN,11,1199,3,14
Weekly Finals — Week 3,91,26. 5. 2. AM 9:51,ERANGEL,2,VEX,6,1352,6,12
Weekly Finals — Week 3,91,26. 5. 2. AM 9:51,ERANGEL,3,AZLA,5,1339,5,10
Weekly Finals — Week 3,91,26. 5. 2. AM 9:51,ERANGEL,8,ART,9,1780,1,10
Weekly Finals — Week 3,91,26. 5. 2. AM 9:51,ERANGEL,4,SB,2,524,4,6
Weekly Finals — Week 3,91,26. 5. 2. AM 9:51,ERANGEL,9,DN SOOPers,4,1189,0,4
Weekly Finals — Week 3,91,26. 5. 2. AM 9:51,ERANGEL,10,CR,3,654,0,3
Weekly Finals — Week 3,91,26. 5. 2. AM 9:51,ERANGEL,12,EOS,3,715,0,3
Weekly Finals — Week 3,91,26. 5. 2. AM 9:51,ERANGEL,15,DD,3,497,0,3
Weekly Finals — Week 3,91,26. 5. 2. AM 9:51,ERANGEL,6,PHE,0,714,2,2
Weekly Finals — Week 3,91,26. 5. 2. AM 9:51,ERANGEL,7,Geekay Esports,1,693,1,2
Weekly Finals — Week 3,91,26. 5. 2. AM 9:51,ERANGEL,14,FN,2,392,0,2
Weekly Finals — Week 3,91,26. 5. 2. AM 9:51,ERANGEL,11,SXA,1,297,0,1
Weekly Finals — Week 3,91,26. 5. 2. AM 9:51,ERANGEL,13,GEN,1,417,0,1
Weekly Finals — Week 3,91,26. 5. 2. AM 9:51,ERANGEL,16,DGP,1,245,0,1
Weekly Finals — Week 3,92,26. 5. 2. AM 10:30,ERANGEL,1,SB,13,1414,10,23
Weekly Finals — Week 3,92,26. 5. 2. AM 10:30,ERANGEL,4,GEN,10,2322,4,14
Weekly Finals — Week 3,92,26. 5. 2. AM 10:30,ERANGEL,2,EOS,7,974,6,13
Weekly Finals — Week 3,92,26. 5. 2. AM 10:30,ERANGEL,3,T1,5,1124,5,10
Weekly Finals — Week 3,92,26. 5. 2. AM 10:30,ERANGEL,5,Geekay Esports,5,1599,3,8
Weekly Finals — Week 3,92,26. 5. 2. AM 10:30,ERANGEL,6,DGP,5,800,2,7
Weekly Finals — Week 3,92,26. 5. 2. AM 10:30,ERANGEL,7,CR,4,765,1,5
Weekly Finals — Week 3,92,26. 5. 2. AM 10:30,ERANGEL,8,PHE,4,500,1,5
Weekly Finals — Week 3,92,26. 5. 2. AM 10:30,ERANGEL,10,DN,4,1018,0,4
Weekly Finals — Week 3,92,26. 5. 2. AM 10:30,ERANGEL,9,FN,3,496,0,3
Weekly Finals — Week 3,92,26. 5. 2. AM 10:30,ERANGEL,12,VEX,1,231,0,1
Weekly Finals — Week 3,92,26. 5. 2. AM 10:30,ERANGEL,11,DN SOOPers,0,399,0,0
Weekly Finals — Week 3,92,26. 5. 2. AM 10:30,ERANGEL,13,ART,0,230,0,0
Weekly Finals — Week 3,92,26. 5. 2. AM 10:30,ERANGEL,14,AZLA,0,130,0,0
Weekly Finals — Week 3,92,26. 5. 2. AM 10:30,ERANGEL,15,SXA,0,408,0,0
Weekly Finals — Week 3,92,26. 5. 2. AM 10:30,ERANGEL,16,DD,0,114,0,0
Weekly Finals — Week 3,93,26. 5. 2. AM 11:20,RONDO,1,Geekay Esports,9,1321,10,19
Weekly Finals — Week 3,93,26. 5. 2. AM 11:20,RONDO,4,VEX,9,1669,4,13
Weekly Finals — Week 3,93,26. 5. 2. AM 11:20,RONDO,3,GEN,5,1327,5,10
Weekly Finals — Week 3,93,26. 5. 2. AM 11:20,RONDO,8,DN SOOPers,9,1519,1,10
Weekly Finals — Week 3,93,26. 5. 2. AM 11:20,RONDO,2,SXA,3,877,6,9
Weekly Finals — Week 3,93,26. 5. 2. AM 11:20,RONDO,5,FN,3,465,3,6
Weekly Finals — Week 3,93,26. 5. 2. AM 11:20,RONDO,6,T1,4,1444,2,6
Weekly Finals — Week 3,93,26. 5. 2. AM 11:20,RONDO,10,CR,5,497,0,5
Weekly Finals — Week 3,93,26. 5. 2. AM 11:20,RONDO,11,AZLA,5,1005,0,5
Weekly Finals — Week 3,93,26. 5. 2. AM 11:20,RONDO,12,ART,4,720,0,4
Weekly Finals — Week 3,93,26. 5. 2. AM 11:20,RONDO,7,PHE,1,319,1,2
Weekly Finals — Week 3,93,26. 5. 2. AM 11:20,RONDO,16,DGP,2,235,0,2
Weekly Finals — Week 3,93,26. 5. 2. AM 11:20,RONDO,13,DN,1,262,0,1
Weekly Finals — Week 3,93,26. 5. 2. AM 11:20,RONDO,14,EOS,1,228,0,1
Weekly Finals — Week 3,93,26. 5. 2. AM 11:20,RONDO,9,SB,0,18,0,0
Weekly Finals — Week 3,93,26. 5. 2. AM 11:20,RONDO,15,DD,0,185,0,0
Weekly Finals — Week 3,94,26. 5. 2. AM 11:59,RONDO,1,AZLA,13,2751,10,23
Weekly Finals — Week 3,94,26. 5. 2. AM 11:59,RONDO,2,DD,6,1147,6,12
Weekly Finals — Week 3,94,26. 5. 2. AM 11:59,RONDO,4,DN,8,1041,4,12
Weekly Finals — Week 3,94,26. 5. 2. AM 11:59,RONDO,3,DN SOOPers,4,1047,5,9
Weekly Finals — Week 3,94,26. 5. 2. AM 11:59,RONDO,5,SB,5,844,3,8
Weekly Finals — Week 3,94,26. 5. 2. AM 11:59,RONDO,8,DGP,6,785,1,7
Weekly Finals — Week 3,94,26. 5. 2. AM 11:59,RONDO,6,PHE,3,278,2,5
Weekly Finals — Week 3,94,26. 5. 2. AM 11:59,RONDO,7,EOS,2,606,1,3
Weekly Finals — Week 3,94,26. 5. 2. AM 11:59,RONDO,11,CR,3,451,0,3
Weekly Finals — Week 3,94,26. 5. 2. AM 11:59,RONDO,9,SXA,2,858,0,2
Weekly Finals — Week 3,94,26. 5. 2. AM 11:59,RONDO,13,ART,2,573,0,2
Weekly Finals — Week 3,94,26. 5. 2. AM 11:59,RONDO,14,Geekay Esports,2,325,0,2
Weekly Finals — Week 3,94,26. 5. 2. AM 11:59,RONDO,16,VEX,2,372,0,2
Weekly Finals — Week 3,94,26. 5. 2. AM 11:59,RONDO,10,GEN,1,362,0,1
Weekly Finals — Week 3,94,26. 5. 2. AM 11:59,RONDO,12,FN,1,516,0,1
Weekly Finals — Week 3,94,26. 5. 2. AM 11:59,RONDO,15,T1,0,129,0,0
Weekly Finals — Week 3,95,26. 5. 2. PM 12:43,TAEGO,1,CR,6,915,10,16
Weekly Finals — Week 3,95,26. 5. 2. PM 12:43,TAEGO,2,DGP,7,959,6,13
Weekly Finals — Week 3,95,26. 5. 2. PM 12:43,TAEGO,4,DD,5,1046,4,9
Weekly Finals — Week 3,95,26. 5. 2. PM 12:43,TAEGO,6,GEN,6,1172,2,8
Weekly Finals — Week 3,95,26. 5. 2. PM 12:43,TAEGO,3,SB,2,396,5,7
Weekly Finals — Week 3,95,26. 5. 2. PM 12:43,TAEGO,8,T1,5,970,1,6
Weekly Finals — Week 3,95,26. 5. 2. PM 12:43,TAEGO,11,EOS,6,967,0,6
Weekly Finals — Week 3,95,26. 5. 2. PM 12:43,TAEGO,5,Geekay Esports,2,557,3,5
Weekly Finals — Week 3,95,26. 5. 2. PM 12:43,TAEGO,7,DN SOOPers,3,648,1,4
Weekly Finals — Week 3,95,26. 5. 2. PM 12:43,TAEGO,13,DN,4,561,0,4
Weekly Finals — Week 3,95,26. 5. 2. PM 12:43,TAEGO,10,FN,3,359,0,3
Weekly Finals — Week 3,95,26. 5. 2. PM 12:43,TAEGO,15,SXA,3,461,0,3
Weekly Finals — Week 3,95,26. 5. 2. PM 12:43,TAEGO,12,AZLA,2,576,0,2
Weekly Finals — Week 3,95,26. 5. 2. PM 12:43,TAEGO,14,ART,2,320,0,2
Weekly Finals — Week 3,95,26. 5. 2. PM 12:43,TAEGO,16,PHE,1,446,0,1
Weekly Finals — Week 3,95,26. 5. 2. PM 12:43,TAEGO,9,VEX,0,627,0,0
Weekly Finals — Week 3,96,26. 5. 3. AM 9:50,MIRAMAR,2,GEN,20,2501,6,26
Weekly Finals — Week 3,96,26. 5. 3. AM 9:50,MIRAMAR,1,SXA,9,1859,10,19
Weekly Finals — Week 3,96,26. 5. 3. AM 9:50,MIRAMAR,4,CR,5,995,4,9
Weekly Finals — Week 3,96,26. 5. 3. AM 9:50,MIRAMAR,8,DD,8,844,1,9
Weekly Finals — Week 3,96,26. 5. 3. AM 9:50,MIRAMAR,14,T1,8,973,0,8
Weekly Finals — Week 3,96,26. 5. 3. AM 9:50,MIRAMAR,5,AZLA,4,1235,3,7
Weekly Finals — Week 3,96,26. 5. 3. AM 9:50,MIRAMAR,3,DN SOOPers,0,596,5,5
Weekly Finals — Week 3,96,26. 5. 3. AM 9:50,MIRAMAR,6,VEX,2,836,2,4
Weekly Finals — Week 3,96,26. 5. 3. AM 9:50,MIRAMAR,13,DN,3,809,0,3
Weekly Finals — Week 3,96,26. 5. 3. AM 9:50,MIRAMAR,7,FN,1,413,1,2
Weekly Finals — Week 3,96,26. 5. 3. AM 9:50,MIRAMAR,9,DGP,2,532,0,2
Weekly Finals — Week 3,96,26. 5. 3. AM 9:50,MIRAMAR,11,PHE,2,524,0,2
Weekly Finals — Week 3,96,26. 5. 3. AM 9:50,MIRAMAR,16,SB,1,300,0,1
Weekly Finals — Week 3,96,26. 5. 3. AM 9:50,MIRAMAR,10,ART,0,211,0,0
Weekly Finals — Week 3,96,26. 5. 3. AM 9:50,MIRAMAR,12,EOS,0,307,0,0
Weekly Finals — Week 3,96,26. 5. 3. AM 9:50,MIRAMAR,15,Geekay Esports,0,210,0,0
Weekly Finals — Week 3,97,26. 5. 3. AM 10:28,MIRAMAR,1,Geekay Esports,16,1489,10,26
Weekly Finals — Week 3,97,26. 5. 3. AM 10:28,MIRAMAR,2,CR,10,1455,6,16
Weekly Finals — Week 3,97,26. 5. 3. AM 10:28,MIRAMAR,4,GEN,9,1207,4,13
Weekly Finals — Week 3,97,26. 5. 3. AM 10:28,MIRAMAR,3,AZLA,3,687,5,8
Weekly Finals — Week 3,97,26. 5. 3. AM 10:28,MIRAMAR,5,DN SOOPers,3,687,3,6
Weekly Finals — Week 3,97,26. 5. 3. AM 10:28,MIRAMAR,7,DGP,4,747,1,5
Weekly Finals — Week 3,97,26. 5. 3. AM 10:28,MIRAMAR,8,DD,4,414,1,5
Weekly Finals — Week 3,97,26. 5. 3. AM 10:28,MIRAMAR,6,DN,1,373,2,3
Weekly Finals — Week 3,97,26. 5. 3. AM 10:28,MIRAMAR,12,T1,3,812,0,3
Weekly Finals — Week 3,97,26. 5. 3. AM 10:28,MIRAMAR,15,PHE,3,349,0,3
Weekly Finals — Week 3,97,26. 5. 3. AM 10:28,MIRAMAR,9,EOS,2,901,0,2
Weekly Finals — Week 3,97,26. 5. 3. AM 10:28,MIRAMAR,14,FN,2,360,0,2
Weekly Finals — Week 3,97,26. 5. 3. AM 10:28,MIRAMAR,11,SB,1,62,0,1
Weekly Finals — Week 3,97,26. 5. 3. AM 10:28,MIRAMAR,10,SXA,0,153,0,0
Weekly Finals — Week 3,97,26. 5. 3. AM 10:28,MIRAMAR,13,ART,0,253,0,0
Weekly Finals — Week 3,97,26. 5. 3. AM 10:28,MIRAMAR,16,VEX,0,92,0,0
Weekly Finals — Week 3,98,26. 5. 3. AM 11:15,RONDO,1,Geekay Esports,8,1292,10,18
Weekly Finals — Week 3,98,26. 5. 3. AM 11:15,RONDO,3,DGP,8,1307,5,13
Weekly Finals — Week 3,98,26. 5. 3. AM 11:15,RONDO,5,ART,7,1409,3,10
Weekly Finals — Week 3,98,26. 5. 3. AM 11:15,RONDO,2,AZLA,3,1089,6,9
Weekly Finals — Week 3,98,26. 5. 3. AM 11:15,RONDO,4,EOS,5,723,4,9
Weekly Finals — Week 3,98,26. 5. 3. AM 11:15,RONDO,6,GEN,6,1494,2,8
Weekly Finals — Week 3,98,26. 5. 3. AM 11:15,RONDO,10,SXA,5,523,0,5
Weekly Finals — Week 3,98,26. 5. 3. AM 11:15,RONDO,9,DN SOOPers,4,797,0,4
Weekly Finals — Week 3,98,26. 5. 3. AM 11:15,RONDO,12,DD,4,711,0,4
Weekly Finals — Week 3,98,26. 5. 3. AM 11:15,RONDO,15,SB,4,500,0,4
Weekly Finals — Week 3,98,26. 5. 3. AM 11:15,RONDO,11,DN,3,852,0,3
Weekly Finals — Week 3,98,26. 5. 3. AM 11:15,RONDO,7,VEX,1,315,1,2
Weekly Finals — Week 3,98,26. 5. 3. AM 11:15,RONDO,8,FN,0,168,1,1
Weekly Finals — Week 3,98,26. 5. 3. AM 11:15,RONDO,13,T1,1,229,0,1
Weekly Finals — Week 3,98,26. 5. 3. AM 11:15,RONDO,14,PHE,1,546,0,1
Weekly Finals — Week 3,98,26. 5. 3. AM 11:15,RONDO,16,CR,1,240,0,1
Weekly Finals — Week 3,99,26. 5. 3. AM 11:52,RONDO,1,T1,14,1521,10,24
Weekly Finals — Week 3,99,26. 5. 3. AM 11:52,RONDO,2,EOS,7,1825,6,13
Weekly Finals — Week 3,99,26. 5. 3. AM 11:52,RONDO,6,PHE,8,697,2,10
Weekly Finals — Week 3,99,26. 5. 3. AM 11:52,RONDO,3,AZLA,3,1241,5,8
Weekly Finals — Week 3,99,26. 5. 3. AM 11:52,RONDO,5,SB,4,517,3,7
Weekly Finals — Week 3,99,26. 5. 3. AM 11:52,RONDO,9,DN SOOPers,7,1013,0,7
Weekly Finals — Week 3,99,26. 5. 3. AM 11:52,RONDO,4,Geekay Esports,2,638,4,6
Weekly Finals — Week 3,99,26. 5. 3. AM 11:52,RONDO,8,DN,5,859,1,6
Weekly Finals — Week 3,99,26. 5. 3. AM 11:52,RONDO,10,GEN,3,865,0,3
Weekly Finals — Week 3,99,26. 5. 3. AM 11:52,RONDO,13,ART,2,609,0,2
Weekly Finals — Week 3,99,26. 5. 3. AM 11:52,RONDO,14,VEX,2,457,0,2
Weekly Finals — Week 3,99,26. 5. 3. AM 11:52,RONDO,7,DD,0,634,1,1
Weekly Finals — Week 3,99,26. 5. 3. AM 11:52,RONDO,15,FN,1,119,0,1
Weekly Finals — Week 3,99,26. 5. 3. AM 11:52,RONDO,16,SXA,1,385,0,1
Weekly Finals — Week 3,99,26. 5. 3. AM 11:52,RONDO,11,CR,0,104,0,0
Weekly Finals — Week 3,99,26. 5. 3. AM 11:52,RONDO,12,DGP,0,449,0,0
Weekly Finals — Week 3,100,26. 5. 3. PM 12:41,ERANGEL,1,T1,7,1480,10,17
Weekly Finals — Week 3,100,26. 5. 3. PM 12:41,ERANGEL,3,Geekay Esports,12,1299,5,17
Weekly Finals — Week 3,100,26. 5. 3. PM 12:41,ERANGEL,2,DN,9,1497,6,15
Weekly Finals — Week 3,100,26. 5. 3. PM 12:41,ERANGEL,5,AZLA,7,992,3,10
Weekly Finals — Week 3,100,26. 5. 3. PM 12:41,ERANGEL,4,DN SOOPers,4,694,4,8
Weekly Finals — Week 3,100,26. 5. 3. PM 12:41,ERANGEL,6,SB,2,386,2,4
Weekly Finals — Week 3,100,26. 5. 3. PM 12:41,ERANGEL,7,GEN,2,902,1,3
Weekly Finals — Week 3,100,26. 5. 3. PM 12:41,ERANGEL,9,DGP,3,632,0,3
Weekly Finals — Week 3,100,26. 5. 3. PM 12:41,ERANGEL,12,DD,3,300,0,3
Weekly Finals — Week 3,100,26. 5. 3. PM 12:41,ERANGEL,13,PHE,3,435,0,3
Weekly Finals — Week 3,100,26. 5. 3. PM 12:41,ERANGEL,8,SXA,1,236,1,2
Weekly Finals — Week 3,100,26. 5. 3. PM 12:41,ERANGEL,10,EOS,2,541,0,2
Weekly Finals — Week 3,100,26. 5. 3. PM 12:41,ERANGEL,15,FN,2,250,0,2
Weekly Finals — Week 3,100,26. 5. 3. PM 12:41,ERANGEL,14,CR,1,701,0,1
Weekly Finals — Week 3,100,26. 5. 3. PM 12:41,ERANGEL,11,ART,0,867,0,0
Weekly Finals — Week 3,100,26. 5. 3. PM 12:41,ERANGEL,16,VEX,0,0,0,0
